date,nav,scheme_name
2023-01-25,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-01-26,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-01-27,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-01-28,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-01-29,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-01-30,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-01-31,578.1473,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-01,470.8644,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-02,484.0122,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-03,512.7785,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-04,512.7785,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-05,565.6753,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-06,563.6716,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-07,563.6716,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-08,569.2005,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-09,569.2005,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-10,582.5895,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-11,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-12,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-13,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-14,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-15,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-16,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-17,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-18,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-19,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-20,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-21,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-22,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-23,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-24,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-25,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-26,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-27,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-02-28,582.6704,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-01,472.9663,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-02,478.2065,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-03,514.5893,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-04,567.2319,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-05,566.404,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-06,566.404,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-07,576.7654,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-08,561.849,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-09,561.849,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-10,580.8402,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-11,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-12,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-13,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-14,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-15,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-16,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-17,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-18,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-19,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-20,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-21,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-22,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-23,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-24,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-25,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-26,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-27,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-28,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-29,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-30,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-03-31,579.7325,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-01,474.0441,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-02,474.0441,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-03,474.0441,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-04,561.1622,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-05,567.8622,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-06,567.8622,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-07,576.8293,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-08,570.0239,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-09,573.398,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-10,581.8024,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-11,581.8024,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-12,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-13,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-14,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-15,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-16,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-17,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-18,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-19,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-20,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-21,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-22,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-23,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-24,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-25,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-26,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-27,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-28,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-29,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-04-30,575.5467,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-01,478.8877,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-02,478.8877,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-03,478.8877,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-04,557.0355,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-05,564.5686,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-06,563.3934,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-07,577.0426,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-08,577.0426,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-09,575.8066,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-10,581.7779,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-11,581.7779,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-12,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-13,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-14,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-15,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-16,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-17,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-18,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-19,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-20,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-21,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-22,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-23,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-24,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-25,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-26,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-27,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-28,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-29,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-30,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-05-31,574.0293,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-01,481.1631,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-02,478.7459,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-03,521.7123,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-04,550.7921,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-05,550.7921,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-06,564.4191,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-07,580.8301,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-08,580.8301,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-09,582.0642,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-10,578.7012,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-11,581.5232,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-12,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-13,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-14,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-15,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-16,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-17,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-18,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-19,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-20,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-21,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-22,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-23,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-24,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-25,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-26,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-27,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-28,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-29,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-06-30,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-01,587.8432,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-02,482.6505,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-03,522.3246,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-04,557.6109,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-05,557.6109,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-06,560.929,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-07,584.1654,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-08,567.2493,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-09,582.2461,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-10,582.2461,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-11,579.9607,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-12,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-13,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-14,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-15,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-16,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-17,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-18,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-19,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-20,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-21,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-22,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-23,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-24,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-25,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-26,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-27,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-28,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-29,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-30,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-07-31,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-01,589.7144,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-02,475.7347,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-03,527.3425,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-04,527.3425,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-05,561.939,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-06,562.2606,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-07,562.2606,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-08,573.2563,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-09,589.1525,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-10,589.1525,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-11,579.3189,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-12,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-13,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-14,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-15,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-16,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-17,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-18,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-19,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-20,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-21,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-22,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-23,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-24,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-25,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-26,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-27,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-28,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-29,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-30,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-08-31,588.0119,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-01,477.7684,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-02,479.4358,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-03,540.0526,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-04,540.0526,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-05,563.3736,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-06,570.1945,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-07,570.1945,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-08,572.7737,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-09,572.7737,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-10,584.0455,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-11,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-12,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-13,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-14,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-15,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-16,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-17,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-18,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-19,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-20,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-21,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-22,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-23,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-24,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-25,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-26,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-27,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-28,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-29,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-09-30,567.0393,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-01,487.2879,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-02,483.1532,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-03,543.1889,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-04,565.5706,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-05,558.0581,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-06,558.0581,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-07,583.3333,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-08,572.2513,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-09,572.2513,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-10,584.996,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-11,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-12,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-13,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-14,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-15,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-16,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-17,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-18,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-19,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-20,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-21,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-22,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-23,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-24,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-25,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-26,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-27,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-28,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-29,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-30,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-10-31,566.2233,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-01,488.3757,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-02,488.3757,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-03,488.3757,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-04,567.4627,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-05,560.0718,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-06,560.0718,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-07,583.962,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-08,574.7646,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-09,595.1135,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-10,582.8431,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-11,582.8431,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-12,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-13,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-14,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-15,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-16,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-17,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-18,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-19,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-20,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-21,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-22,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-23,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-24,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-25,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-26,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-27,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-28,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-29,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-11-30,576.9838,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-01,487.9931,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-02,487.9931,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-03,487.9931,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-04,573.9037,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-05,555.9534,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-06,566.5874,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-07,582.3508,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-08,582.3508,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-09,589.7951,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-10,576.473,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-11,576.473,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-12,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-13,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-14,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-15,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-16,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-17,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-18,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-19,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-20,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-21,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-22,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-23,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-24,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-25,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-26,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-27,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
2023-12-28,584.4006,HDFC Top 100 Fund - Regular Plan - Growth
